epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,34.1931,1.12088,1.44172,1.04056,0.84097,0.10005,0.5699,0.40996,1.09728,3.10432,0.95151,0.000712597,0.000712597,0.000712597
21,35.4073,0.97598,1.30225,0.98308,0.80013,0.18092,0.56412,0.40537,1.09799,2.87714,0.96367,0.000739548,0.000739548,0.000739548
22,36.6165,1.09826,1.36776,1.03684,0.6415,0.29891,0.5372,0.40207,1.15641,2.78027,1.03213,0.00076562,0.00076562,0.00076562
23,37.8285,1.02968,1.32624,0.97569,0.68664,0.28899,0.52365,0.37177,1.14607,2.64583,0.99351,0.000790812,0.000790812,0.000790812
24,39.0198,1.08305,1.35544,1.00698,0.694,0.29106,0.5463,0.40007,1.08026,2.54409,0.99608,0.000815124,0.000815124,0.000815124
25,40.2319,1.1443,1.35574,1.04017,0.62165,0.34605,0.5801,0.41573,1.06831,2.4375,1.00427,0.000838556,0.000838556,0.000838556
26,41.4367,1.06118,1.36563,1.00596,0.58436,0.2607,0.51549,0.3833,1.0964,2.51411,1.00855,0.000836027,0.000836027,0.000836027
27,42.6259,1.06891,1.35788,0.99637,0.47098,0.29661,0.52862,0.39384,1.08489,2.38523,1.01837,0.000825029,0.000825029,0.000825029
28,43.8055,0.99896,1.30628,0.98277,0.55045,0.39181,0.61254,0.45038,1.13907,2.18711,1.02681,0.00081403,0.00081403,0.00081403
29,44.9987,1.00814,1.33434,1.00976,0.4732,0.42398,0.58853,0.41468,1.11509,2.21,1.02085,0.000803031,0.000803031,0.000803031
30,46.1804,0.92853,1.24692,0.9745,0.47749,0.52424,0.55592,0.40042,1.15411,1.95861,1.03711,0.000792032,0.000792032,0.000792032
31,47.366,0.93796,1.15672,0.97713,0.54645,0.64015,0.59131,0.4634,1.10924,1.66915,1.0174,0.000781033,0.000781033,0.000781033
32,48.5609,0.9818,1.23349,0.97678,0.59044,0.66008,0.62327,0.47809,1.11227,1.72341,1.01258,0.000770034,0.000770034,0.000770034
33,49.7521,0.96517,1.23727,1.00636,0.60801,0.52523,0.625,0.4712,1.15515,1.81227,1.03709,0.000759035,0.000759035,0.000759035
34,50.9527,0.89598,1.29283,0.96356,0.55731,0.65848,0.64439,0.47211,1.17732,1.72061,1.04339,0.000748036,0.000748036,0.000748036
35,52.1354,0.99521,1.15403,0.95735,0.57765,0.69373,0.64218,0.4751,1.10374,1.58456,1.01093,0.000737037,0.000737037,0.000737037
36,53.3378,0.99371,1.15623,0.98594,0.60373,0.75999,0.63353,0.48344,1.08678,1.56381,1.01681,0.000726038,0.000726038,0.000726038
37,54.5427,0.96724,1.12852,0.93238,0.63605,0.72857,0.63962,0.49179,1.08402,1.51982,1.03089,0.00071504,0.00071504,0.00071504
38,55.7436,0.94222,1.1605,0.98706,0.60059,0.58736,0.63556,0.48393,1.10593,1.62721,1.03036,0.000704041,0.000704041,0.000704041
39,56.9277,0.9347,1.14778,0.9892,0.57887,0.58501,0.57914,0.44754,1.08076,1.69757,1.0291,0.000693042,0.000693042,0.000693042
40,58.1307,0.95711,1.17831,0.99063,0.58576,0.65588,0.62249,0.46657,1.05254,1.44822,1.02597,0.000682043,0.000682043,0.000682043
41,59.3363,0.95485,1.18204,0.99701,0.61014,0.82907,0.68719,0.51802,1.03429,1.25738,0.98532,0.000671044,0.000671044,0.000671044
42,60.5308,0.91552,1.13924,0.99645,0.5908,0.80413,0.69561,0.50452,0.99247,1.10928,0.97287,0.000660045,0.000660045,0.000660045
43,61.8072,0.90461,1.11283,0.96605,0.64414,0.70183,0.69427,0.50883,0.98924,1.07224,0.97969,0.000649046,0.000649046,0.000649046
44,62.9868,0.85282,1.02798,0.93782,0.65931,0.73557,0.72065,0.51598,1.02084,0.99421,0.97665,0.000638047,0.000638047,0.000638047
45,64.1679,0.92835,0.97505,0.93297,0.68065,0.81951,0.72802,0.53998,1.01302,0.97957,0.97757,0.000627048,0.000627048,0.000627048
46,65.3627,0.94546,1.07393,0.9859,0.64752,0.83489,0.73377,0.54164,1.00438,1.04725,0.99286,0.000616049,0.000616049,0.000616049
47,66.5623,1.00094,1.05303,0.97186,0.57829,0.73791,0.71755,0.53913,1.00679,1.14905,0.99155,0.000605051,0.000605051,0.000605051
48,67.7369,0.88591,1.05023,0.94376,0.58037,0.77565,0.70654,0.54984,0.97441,1.13747,0.98833,0.000594052,0.000594052,0.000594052
49,68.9721,0.91519,1.06935,0.95821,0.66689,0.81771,0.71841,0.55116,0.98567,1.16293,0.98046,0.000583053,0.000583053,0.000583053
50,70.1815,0.89182,0.99549,0.93093,0.6546,0.80513,0.71174,0.5449,0.96049,1.12023,0.96989,0.000572054,0.000572054,0.000572054
51,71.3748,0.90074,1.02537,0.95518,0.63436,0.79456,0.70803,0.53108,0.9862,1.06594,0.97379,0.000561055,0.000561055,0.000561055
52,72.5722,0.89418,0.99063,0.94651,0.60877,0.86703,0.71546,0.54966,0.99487,1.03938,0.97637,0.000550056,0.000550056,0.000550056
53,73.7619,0.86231,1.02731,0.96791,0.61249,0.85165,0.72893,0.55049,0.99987,1.04964,0.99044,0.000539057,0.000539057,0.000539057
54,74.9687,0.89263,0.96973,0.93156,0.64324,0.81208,0.72223,0.53913,1.00116,1.03497,0.99058,0.000528058,0.000528058,0.000528058
55,76.1786,0.85361,0.96638,0.93006,0.61875,0.78853,0.7021,0.51714,0.98118,1.00796,0.98767,0.000517059,0.000517059,0.000517059
56,77.5936,0.89567,0.96646,0.96568,0.64874,0.80829,0.72823,0.54659,0.99487,0.99164,0.98423,0.00050606,0.00050606,0.00050606
57,78.9495,0.88481,1.02042,0.95467,0.64253,0.85413,0.71556,0.54888,0.96534,0.94968,0.9738,0.000495062,0.000495062,0.000495062
58,80.4194,0.85697,0.95729,0.91091,0.65483,0.88484,0.7272,0.5581,0.93008,0.92584,0.96434,0.000484063,0.000484063,0.000484063
59,81.7028,0.86672,0.93972,0.90718,0.65203,0.88408,0.70876,0.55066,0.93066,0.91707,0.96165,0.000473064,0.000473064,0.000473064
60,83.2411,0.83663,0.94268,0.91979,0.68782,0.82234,0.71912,0.5574,0.9795,0.92842,0.97005,0.000462065,0.000462065,0.000462065
61,84.9364,0.8843,0.92362,0.96367,0.68366,0.82258,0.72612,0.56458,0.98053,0.92961,0.97149,0.000451066,0.000451066,0.000451066
62,86.619,0.80278,0.93798,0.92878,0.6834,0.83485,0.7399,0.56961,0.96211,0.93551,0.97667,0.000440067,0.000440067,0.000440067
63,88.2562,0.83261,1.00684,0.96869,0.68553,0.8682,0.7584,0.56876,0.9665,0.91109,0.97649,0.000429068,0.000429068,0.000429068
64,89.853,0.8472,0.92773,0.9548,0.67377,0.86359,0.74319,0.57784,0.95008,0.90247,0.97665,0.000418069,0.000418069,0.000418069
65,91.3438,0.83772,0.9488,0.94378,0.65898,0.88393,0.74441,0.58432,0.94992,0.88881,0.979,0.00040707,0.00040707,0.00040707
66,92.6156,0.83326,0.94148,0.94064,0.71103,0.78418,0.73222,0.57725,0.93777,0.89684,0.97325,0.000396071,0.000396071,0.000396071
67,93.7759,0.81577,0.92765,0.95907,0.69225,0.86148,0.73298,0.57736,0.90191,0.92358,0.96641,0.000385073,0.000385073,0.000385073
68,95.1028,0.77962,0.91614,0.91692,0.68531,0.88229,0.73208,0.59077,0.87118,0.90271,0.95589,0.000374074,0.000374074,0.000374074
69,96.4677,0.76323,0.85751,0.90188,0.6535,0.88155,0.72787,0.5624,0.89786,0.91698,0.95605,0.000363075,0.000363075,0.000363075
70,97.5828,0.80941,0.93336,0.94168,0.65455,0.88853,0.73574,0.57841,0.86465,0.88436,0.94408,0.000352076,0.000352076,0.000352076
71,98.6868,0.7601,0.87952,0.91646,0.66293,0.89438,0.73632,0.57485,0.85073,0.88827,0.93862,0.000341077,0.000341077,0.000341077
72,99.9778,0.85094,0.93976,0.96592,0.66932,0.88457,0.74027,0.57939,0.84194,0.90786,0.93054,0.000330078,0.000330078,0.000330078
73,101.348,0.82104,0.9028,0.93377,0.67232,0.88709,0.74694,0.59088,0.84119,0.94901,0.92681,0.000319079,0.000319079,0.000319079
74,102.717,0.78149,0.87493,0.92784,0.68893,0.87437,0.76708,0.60065,0.84075,0.93987,0.9303,0.00030808,0.00030808,0.00030808
75,103.951,0.83896,0.95493,0.95509,0.70974,0.86735,0.78565,0.62088,0.84207,0.89901,0.93349,0.000297081,0.000297081,0.000297081
76,105.241,0.8077,0.91831,0.94322,0.74304,0.83132,0.78469,0.61686,0.84593,0.8475,0.93846,0.000286083,0.000286083,0.000286083
77,106.344,0.71853,0.86304,0.9301,0.731,0.83574,0.79138,0.61276,0.85608,0.81971,0.94326,0.000275084,0.000275084,0.000275084
78,107.709,0.73631,0.83663,0.90339,0.70615,0.86576,0.78914,0.61229,0.83618,0.80641,0.94064,0.000264085,0.000264085,0.000264085
79,108.832,0.76434,0.8344,0.91385,0.66636,0.88489,0.77813,0.61144,0.83103,0.80683,0.94228,0.000253086,0.000253086,0.000253086
80,109.983,0.73223,0.85017,0.89266,0.66635,0.89027,0.78104,0.60569,0.83873,0.80598,0.94426,0.000242087,0.000242087,0.000242087
81,111.107,0.74977,0.81792,0.91618,0.67164,0.86571,0.78129,0.59884,0.85673,0.81955,0.95043,0.000231088,0.000231088,0.000231088
82,112.231,0.81246,0.84675,0.91338,0.64725,0.87517,0.75935,0.59382,0.86557,0.84672,0.9574,0.000220089,0.000220089,0.000220089
83,113.356,0.70027,0.77199,0.88373,0.63964,0.85861,0.75417,0.5952,0.87261,0.87219,0.96807,0.00020909,0.00020909,0.00020909
84,114.664,0.7201,0.80676,0.89725,0.65036,0.84987,0.74983,0.5922,0.88202,0.89364,0.97066,0.000198091,0.000198091,0.000198091
85,115.935,0.71672,0.80944,0.90734,0.65707,0.84508,0.75308,0.59773,0.88078,0.87015,0.96475,0.000187092,0.000187092,0.000187092
86,117.217,0.77981,0.86663,0.95691,0.66836,0.84321,0.75539,0.596,0.87739,0.86713,0.96347,0.000176094,0.000176094,0.000176094
87,118.452,0.72577,0.80942,0.92576,0.6608,0.83985,0.74228,0.58844,0.87686,0.88363,0.96757,0.000165095,0.000165095,0.000165095
88,119.548,0.77235,0.77679,0.88588,0.63027,0.88726,0.72708,0.58133,0.87447,0.92198,0.97378,0.000154096,0.000154096,0.000154096
89,120.652,0.73014,0.80133,0.90784,0.61782,0.85178,0.71574,0.57283,0.87469,0.95829,0.97004,0.000143097,0.000143097,0.000143097
90,121.743,0.70829,0.8219,0.94201,0.63227,0.85901,0.72273,0.57852,0.8728,0.97436,0.96467,0.000132098,0.000132098,0.000132098
91,123.626,0.67034,0.84106,0.89941,0.62074,0.80699,0.70561,0.55797,0.88454,0.99422,0.96603,0.000121099,0.000121099,0.000121099
92,124.751,0.6721,0.84077,0.8741,0.63095,0.7994,0.69659,0.55086,0.88984,1.00856,0.9643,0.0001101,0.0001101,0.0001101
93,125.835,0.71365,0.82338,0.89392,0.64082,0.80074,0.70718,0.55064,0.89117,0.9775,0.95758,9.91012e-05,9.91012e-05,9.91012e-05
94,126.933,0.70958,0.8756,0.89901,0.64098,0.80776,0.71669,0.55565,0.88945,0.94253,0.95859,8.81023e-05,8.81023e-05,8.81023e-05
95,128.024,0.7138,0.8489,0.8888,0.63394,0.86309,0.72522,0.54854,0.88807,0.90664,0.95596,7.71034e-05,7.71034e-05,7.71034e-05
96,129.116,0.6558,0.80716,0.89267,0.64411,0.83705,0.72876,0.55845,0.88658,0.88514,0.95417,6.61045e-05,6.61045e-05,6.61045e-05
97,130.199,0.66978,0.78497,0.87675,0.64724,0.84618,0.73602,0.56788,0.879,0.87425,0.95495,5.51056e-05,5.51056e-05,5.51056e-05
98,131.275,0.66875,0.7983,0.87596,0.64909,0.84555,0.7412,0.56638,0.87407,0.86651,0.95484,4.41067e-05,4.41067e-05,4.41067e-05
99,132.34,0.66768,0.80579,0.89937,0.64424,0.84901,0.73968,0.56948,0.86931,0.86752,0.95217,3.31078e-05,3.31078e-05,3.31078e-05
100,133.403,0.66265,0.79169,0.8807,0.64215,0.85498,0.7429,0.57394,0.86482,0.86675,0.94939,2.21089e-05,2.21089e-05,2.21089e-05
