epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,132.098,0.90598,0.80138,0.9061,0.87983,0.89894,0.91616,0.71289,0.83542,0.72128,0.93916,0.00070954,0.00070954,0.00070954
75,133.653,0.91855,0.87758,0.93372,0.89666,0.88179,0.91668,0.7083,0.86085,0.70474,0.93509,0.000704041,0.000704041,0.000704041
76,135.358,0.89114,0.81741,0.91762,0.84439,0.90884,0.91635,0.71343,0.88024,0.71189,0.94844,0.000698541,0.000698541,0.000698541
77,136.898,0.89403,0.80097,0.908,0.90911,0.85972,0.92326,0.72084,0.8608,0.69037,0.94047,0.000693042,0.000693042,0.000693042
78,138.421,0.85549,0.7322,0.8992,0.91749,0.86523,0.91538,0.71221,0.88379,0.74178,0.94723,0.000687542,0.000687542,0.000687542
79,139.967,0.8733,0.79266,0.92192,0.91233,0.87203,0.92299,0.71841,0.86701,0.69884,0.94156,0.000682043,0.000682043,0.000682043
80,141.556,0.86715,0.78421,0.91512,0.87178,0.9159,0.93369,0.72341,0.84365,0.67254,0.94702,0.000676543,0.000676543,0.000676543
81,143.068,0.85352,0.75555,0.89844,0.86692,0.90764,0.92917,0.71345,0.88644,0.69635,0.9505,0.000671044,0.000671044,0.000671044
82,144.589,0.88677,0.78374,0.90957,0.86365,0.90879,0.92297,0.74002,0.85175,0.69829,0.93731,0.000665545,0.000665545,0.000665545
83,146.166,0.91314,0.81226,0.94565,0.86388,0.90696,0.91939,0.73764,0.82649,0.66566,0.93515,0.000660045,0.000660045,0.000660045
84,147.79,0.87538,0.75101,0.89529,0.85655,0.90511,0.9263,0.73326,0.83861,0.66933,0.94468,0.000654546,0.000654546,0.000654546
85,149.323,0.86692,0.76959,0.90526,0.86664,0.91427,0.92971,0.73305,0.8484,0.6562,0.94641,0.000649046,0.000649046,0.000649046
86,150.906,0.84964,0.75985,0.89098,0.86991,0.90412,0.9165,0.71783,0.86502,0.67117,0.94902,0.000643547,0.000643547,0.000643547
87,152.455,0.86516,0.77074,0.91165,0.84967,0.91479,0.90959,0.7206,0.83457,0.67858,0.94061,0.000638047,0.000638047,0.000638047
88,154.02,0.84258,0.77508,0.89604,0.89427,0.88179,0.91218,0.71504,0.8882,0.69744,0.9463,0.000632548,0.000632548,0.000632548
89,155.595,0.90504,0.80401,0.93151,0.86417,0.89306,0.91448,0.7158,0.87888,0.73207,0.95013,0.000627048,0.000627048,0.000627048
90,157.155,0.85749,0.789,0.9071,0.85723,0.89999,0.91994,0.73241,0.85617,0.68863,0.93778,0.000621549,0.000621549,0.000621549
91,158.747,0.83672,0.71558,0.8976,0.87379,0.90689,0.91799,0.73498,0.84423,0.67186,0.92993,0.000616049,0.000616049,0.000616049
92,160.218,0.8776,0.76852,0.90848,0.86372,0.92205,0.91137,0.73593,0.82872,0.67667,0.93739,0.00061055,0.00061055,0.00061055
93,161.946,0.83754,0.75326,0.90606,0.87442,0.90116,0.91,0.73486,0.84457,0.66649,0.93866,0.000605051,0.000605051,0.000605051
94,163.726,0.86754,0.76013,0.90431,0.86347,0.91806,0.9159,0.73335,0.84505,0.66214,0.94368,0.000599551,0.000599551,0.000599551
95,165.65,0.86408,0.77001,0.90365,0.86745,0.92523,0.92055,0.74263,0.85216,0.66528,0.95213,0.000594052,0.000594052,0.000594052
96,167.211,0.81762,0.6961,0.90373,0.87609,0.91666,0.91915,0.73212,0.84163,0.6593,0.94117,0.000588552,0.000588552,0.000588552
97,169.196,0.8557,0.75809,0.91849,0.89995,0.86935,0.91248,0.73076,0.84124,0.64821,0.93624,0.000583053,0.000583053,0.000583053
98,171.043,0.8346,0.71249,0.8967,0.83865,0.9015,0.90604,0.72798,0.82256,0.67124,0.93392,0.000577553,0.000577553,0.000577553
99,172.956,0.85126,0.74655,0.90783,0.90951,0.83862,0.89924,0.71863,0.86023,0.71039,0.94734,0.000572054,0.000572054,0.000572054
100,174.907,0.81242,0.69342,0.86749,0.82306,0.92355,0.90256,0.7193,0.85988,0.68158,0.94533,0.000566554,0.000566554,0.000566554
101,176.502,0.83058,0.67973,0.90145,0.87983,0.89905,0.91399,0.73011,0.84499,0.66718,0.94008,0.000561055,0.000561055,0.000561055
102,178.09,0.82894,0.73155,0.91554,0.87785,0.91936,0.91469,0.73121,0.83278,0.6541,0.93921,0.000555556,0.000555556,0.000555556
103,179.524,0.85288,0.7227,0.89308,0.87952,0.91282,0.90952,0.73241,0.84169,0.6424,0.94155,0.000550056,0.000550056,0.000550056
104,180.985,0.87212,0.71305,0.88758,0.90347,0.87616,0.90799,0.72168,0.82947,0.6626,0.94014,0.000544557,0.000544557,0.000544557
105,182.416,0.83831,0.71872,0.89753,0.9047,0.88064,0.91075,0.72036,0.81593,0.66998,0.93783,0.000539057,0.000539057,0.000539057
106,183.9,0.82021,0.68197,0.88295,0.87818,0.90148,0.90808,0.72627,0.82808,0.66718,0.94032,0.000533558,0.000533558,0.000533558
107,185.365,0.83549,0.70392,0.90137,0.89794,0.8787,0.90845,0.72925,0.79073,0.64752,0.92886,0.000528058,0.000528058,0.000528058
108,186.832,0.84588,0.70227,0.8819,0.84519,0.93151,0.9063,0.71708,0.79564,0.64728,0.92776,0.000522559,0.000522559,0.000522559
109,188.292,0.83914,0.74286,0.91061,0.84545,0.91747,0.90924,0.7273,0.81076,0.68243,0.92665,0.000517059,0.000517059,0.000517059
110,189.753,0.80176,0.66564,0.88742,0.85326,0.8965,0.91274,0.72926,0.8027,0.67671,0.93509,0.00051156,0.00051156,0.00051156
111,191.178,0.83625,0.68417,0.87663,0.85296,0.90914,0.91428,0.7335,0.78676,0.65659,0.92368,0.00050606,0.00050606,0.00050606
112,192.635,0.79904,0.71768,0.89161,0.88489,0.90564,0.91147,0.7332,0.82615,0.64371,0.92633,0.000500561,0.000500561,0.000500561
113,194.223,0.77208,0.68795,0.88871,0.88463,0.92122,0.9157,0.74105,0.80853,0.65172,0.9279,0.000495062,0.000495062,0.000495062
114,196.203,0.80411,0.68393,0.89603,0.85822,0.9041,0.91436,0.73848,0.79405,0.64909,0.93293,0.000489562,0.000489562,0.000489562
115,198.164,0.77164,0.64351,0.86969,0.862,0.90176,0.91223,0.7357,0.81611,0.66876,0.93544,0.000484063,0.000484063,0.000484063
116,200.069,0.82018,0.68666,0.87797,0.86131,0.92434,0.91582,0.7321,0.78778,0.65261,0.93237,0.000478563,0.000478563,0.000478563
117,202.116,0.78301,0.66995,0.87442,0.90541,0.87861,0.91261,0.73369,0.80413,0.65382,0.93668,0.000473064,0.000473064,0.000473064
118,204.228,0.77886,0.67563,0.88059,0.90613,0.86389,0.91938,0.74596,0.79475,0.65322,0.93683,0.000467564,0.000467564,0.000467564
119,206.244,0.82614,0.66971,0.88668,0.89304,0.86612,0.92257,0.74814,0.81054,0.66255,0.94164,0.000462065,0.000462065,0.000462065
120,207.726,0.78338,0.66314,0.88851,0.88115,0.90641,0.92478,0.74216,0.82696,0.64013,0.94285,0.000456565,0.000456565,0.000456565
121,209.68,0.82287,0.66046,0.8863,0.88991,0.90815,0.92231,0.74271,0.80861,0.61966,0.94322,0.000451066,0.000451066,0.000451066
122,211.73,0.8121,0.68305,0.90057,0.89928,0.88843,0.92024,0.74428,0.8031,0.62729,0.93574,0.000445567,0.000445567,0.000445567
123,213.635,0.77775,0.64348,0.88721,0.88012,0.89677,0.92005,0.73399,0.82176,0.64568,0.94064,0.000440067,0.000440067,0.000440067
124,215.47,0.78127,0.65145,0.87586,0.84537,0.92212,0.91875,0.74465,0.80192,0.67844,0.93789,0.000434568,0.000434568,0.000434568
125,217.185,0.76845,0.61107,0.86312,0.90329,0.8628,0.91726,0.73788,0.78995,0.67934,0.93549,0.000429068,0.000429068,0.000429068
126,218.77,0.81689,0.67536,0.90652,0.90386,0.86685,0.90946,0.73581,0.80116,0.65118,0.93594,0.000423569,0.000423569,0.000423569
127,220.667,0.80634,0.67103,0.88624,0.90415,0.86751,0.91009,0.73331,0.80106,0.64653,0.936,0.000418069,0.000418069,0.000418069
128,222.35,0.77645,0.63059,0.88705,0.88761,0.88096,0.9137,0.74358,0.80879,0.63359,0.93112,0.00041257,0.00041257,0.00041257
129,224.184,0.76907,0.67506,0.90355,0.88923,0.88601,0.91266,0.74694,0.80517,0.64517,0.92668,0.00040707,0.00040707,0.00040707
130,226.019,0.77696,0.64677,0.87525,0.87497,0.90311,0.91088,0.73196,0.8079,0.64839,0.93028,0.000401571,0.000401571,0.000401571
131,227.763,0.75581,0.63441,0.88697,0.90453,0.88818,0.92265,0.73503,0.79958,0.62626,0.93182,0.000396071,0.000396071,0.000396071
132,229.354,0.76524,0.63313,0.89396,0.88054,0.92289,0.92888,0.74667,0.80982,0.64336,0.93558,0.000390572,0.000390572,0.000390572
133,230.99,0.75395,0.65204,0.88547,0.87191,0.91819,0.91858,0.74409,0.80884,0.65131,0.93251,0.000385073,0.000385073,0.000385073
134,232.516,0.81046,0.67373,0.88929,0.88213,0.92075,0.91876,0.7405,0.79879,0.67717,0.93353,0.000379573,0.000379573,0.000379573
135,233.97,0.7858,0.67105,0.90279,0.89168,0.88999,0.91811,0.74446,0.81069,0.68941,0.93687,0.000374074,0.000374074,0.000374074
136,235.495,0.79795,0.66191,0.89919,0.88783,0.87916,0.91638,0.73331,0.83592,0.70226,0.93827,0.000368574,0.000368574,0.000368574
137,237.073,0.7853,0.66044,0.88956,0.89087,0.88141,0.91481,0.73542,0.82302,0.68053,0.93516,0.000363075,0.000363075,0.000363075
138,238.569,0.78466,0.62844,0.88296,0.86791,0.91654,0.9091,0.74343,0.76748,0.6648,0.92671,0.000357575,0.000357575,0.000357575
139,239.98,0.76277,0.64539,0.89672,0.87619,0.91893,0.91623,0.74762,0.7855,0.62932,0.92385,0.000352076,0.000352076,0.000352076
140,241.587,0.78117,0.62043,0.86574,0.85742,0.93111,0.91309,0.74234,0.79501,0.63529,0.92352,0.000346576,0.000346576,0.000346576
141,243.31,0.77141,0.64013,0.88493,0.92264,0.87664,0.91749,0.75659,0.76707,0.61888,0.92541,0.000341077,0.000341077,0.000341077
142,245.135,0.76773,0.62312,0.88896,0.87875,0.92001,0.91721,0.74461,0.76826,0.61562,0.93126,0.000335578,0.000335578,0.000335578
143,246.895,0.73755,0.59598,0.86871,0.8821,0.90478,0.91598,0.73988,0.78785,0.61272,0.93228,0.000330078,0.000330078,0.000330078
144,248.659,0.7256,0.61013,0.8709,0.88267,0.89504,0.91535,0.7563,0.76789,0.62177,0.92891,0.000324579,0.000324579,0.000324579
145,250.346,0.70402,0.58376,0.85553,0.89627,0.89729,0.90866,0.74631,0.76689,0.63584,0.92532,0.000319079,0.000319079,0.000319079
146,251.873,0.75104,0.60249,0.86656,0.87935,0.89151,0.90593,0.74234,0.77818,0.64505,0.92259,0.00031358,0.00031358,0.00031358
147,253.458,0.71009,0.58849,0.86764,0.89252,0.89692,0.91352,0.75619,0.7606,0.63515,0.92321,0.00030808,0.00030808,0.00030808
148,255.223,0.72894,0.61499,0.88355,0.86773,0.91959,0.91886,0.75811,0.77184,0.62107,0.92142,0.000302581,0.000302581,0.000302581
149,257.045,0.75079,0.61813,0.87949,0.93457,0.86813,0.92299,0.75934,0.76722,0.60653,0.92003,0.000297081,0.000297081,0.000297081
150,258.758,0.7055,0.60419,0.86841,0.93107,0.88673,0.92311,0.76992,0.75762,0.60884,0.91542,0.000291582,0.000291582,0.000291582
151,260.521,0.75783,0.61705,0.89215,0.92906,0.87994,0.92078,0.76246,0.75317,0.60092,0.91419,0.000286083,0.000286083,0.000286083
152,262.275,0.72647,0.60264,0.87615,0.92511,0.8774,0.91707,0.76322,0.74908,0.59724,0.91619,0.000280583,0.000280583,0.000280583
153,264.227,0.75259,0.61618,0.88372,0.92939,0.86954,0.91821,0.756,0.756,0.60024,0.9173,0.000275084,0.000275084,0.000275084
154,266.014,0.75272,0.60712,0.87727,0.93573,0.85618,0.91912,0.7665,0.74631,0.60141,0.91929,0.000269584,0.000269584,0.000269584
155,267.611,0.73231,0.61669,0.87658,0.92194,0.86816,0.91862,0.76216,0.74426,0.60005,0.91716,0.000264085,0.000264085,0.000264085
156,269.044,0.72269,0.63319,0.88255,0.92728,0.87847,0.91866,0.76049,0.74634,0.60444,0.91567,0.000258585,0.000258585,0.000258585
157,270.457,0.69831,0.59666,0.87853,0.92495,0.87264,0.91372,0.75105,0.73714,0.60733,0.9178,0.000253086,0.000253086,0.000253086
158,271.893,0.76289,0.63258,0.88001,0.92513,0.87081,0.91289,0.74565,0.76778,0.62617,0.91861,0.000247586,0.000247586,0.000247586
159,273.32,0.75216,0.6031,0.87861,0.92634,0.87181,0.91415,0.74996,0.74822,0.62464,0.91769,0.000242087,0.000242087,0.000242087
160,274.786,0.76495,0.60233,0.86267,0.90799,0.88043,0.91101,0.75201,0.74923,0.63989,0.92099,0.000236587,0.000236587,0.000236587
161,276.553,0.70427,0.59039,0.87073,0.8607,0.92177,0.90947,0.7563,0.75474,0.64558,0.92452,0.000231088,0.000231088,0.000231088
162,278.196,0.74311,0.59363,0.86241,0.85742,0.90801,0.91129,0.75045,0.75671,0.62772,0.92717,0.000225589,0.000225589,0.000225589
163,279.763,0.7453,0.5927,0.87862,0.85453,0.90763,0.91287,0.745,0.76806,0.62674,0.92646,0.000220089,0.000220089,0.000220089
164,281.269,0.72312,0.58246,0.87281,0.86028,0.92354,0.9168,0.74996,0.76251,0.6229,0.92326,0.00021459,0.00021459,0.00021459
165,282.756,0.72174,0.60061,0.87422,0.87151,0.92248,0.9183,0.75304,0.76522,0.61528,0.92067,0.00020909,0.00020909,0.00020909
166,284.246,0.70807,0.58663,0.86235,0.91432,0.86146,0.9171,0.75264,0.74377,0.60326,0.91586,0.000203591,0.000203591,0.000203591
167,285.701,0.69279,0.57466,0.8552,0.86096,0.91606,0.91462,0.75904,0.74704,0.59698,0.91483,0.000198091,0.000198091,0.000198091
168,287.141,0.67767,0.57377,0.86313,0.89966,0.89619,0.91427,0.76039,0.74776,0.60138,0.91515,0.000192592,0.000192592,0.000192592
169,288.566,0.69625,0.57763,0.85949,0.90693,0.88295,0.91377,0.76327,0.74463,0.60585,0.91366,0.000187092,0.000187092,0.000187092
170,290.016,0.7351,0.59724,0.86754,0.91292,0.88753,0.91721,0.75963,0.73978,0.59342,0.91504,0.000181593,0.000181593,0.000181593
171,291.449,0.71399,0.58421,0.8748,0.916,0.88302,0.91659,0.76001,0.74707,0.59566,0.91773,0.000176094,0.000176094,0.000176094
172,292.889,0.68602,0.56693,0.87381,0.91954,0.879,0.91898,0.75869,0.73211,0.59878,0.91561,0.000170594,0.000170594,0.000170594
173,294.317,0.7071,0.57634,0.86709,0.92054,0.87851,0.92205,0.76249,0.7386,0.59594,0.91664,0.000165095,0.000165095,0.000165095
174,295.764,0.70086,0.56923,0.86162,0.92077,0.90157,0.92198,0.76353,0.73901,0.59409,0.91546,0.000159595,0.000159595,0.000159595
175,297.176,0.67242,0.5627,0.86267,0.92247,0.88896,0.92175,0.76171,0.73195,0.58141,0.91336,0.000154096,0.000154096,0.000154096
176,298.603,0.73876,0.60365,0.89282,0.91758,0.88068,0.91461,0.7557,0.74489,0.59637,0.91654,0.000148596,0.000148596,0.000148596
177,300.019,0.70582,0.58518,0.88832,0.91456,0.88025,0.91016,0.74652,0.7555,0.60214,0.92157,0.000143097,0.000143097,0.000143097
178,301.469,0.71142,0.58483,0.88854,0.91634,0.87875,0.91016,0.75341,0.74792,0.61595,0.91951,0.000137597,0.000137597,0.000137597
179,302.88,0.67972,0.5748,0.87162,0.91769,0.87197,0.91403,0.75538,0.74512,0.60981,0.92002,0.000132098,0.000132098,0.000132098
180,304.32,0.67955,0.55322,0.86456,0.91579,0.86983,0.91746,0.75897,0.74715,0.60658,0.9181,0.000126598,0.000126598,0.000126598
181,305.773,0.69938,0.56923,0.85746,0.91997,0.8654,0.92104,0.76055,0.74606,0.59882,0.91793,0.000121099,0.000121099,0.000121099
182,307.235,0.72157,0.5891,0.8886,0.91538,0.88015,0.92419,0.76664,0.74356,0.5969,0.91638,0.0001156,0.0001156,0.0001156
183,308.679,0.68398,0.56874,0.86199,0.92492,0.87581,0.92383,0.76704,0.7477,0.59395,0.91661,0.0001101,0.0001101,0.0001101
184,310.117,0.66125,0.53624,0.84668,0.91115,0.88278,0.92409,0.77149,0.7372,0.58404,0.91579,0.000104601,0.000104601,0.000104601
185,311.542,0.62947,0.54179,0.86084,0.88642,0.91469,0.92402,0.77604,0.73418,0.579,0.91599,9.91012e-05,9.91012e-05,9.91012e-05
