epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,72.8231,0.92752,0.89104,0.92043,0.84113,0.88383,0.87744,0.70635,0.82398,0.96707,1.01553,0.000627048,0.000627048,0.000627048
46,74.4134,0.9297,0.85967,0.92264,0.8353,0.88985,0.8897,0.71449,0.78949,0.87133,1.01172,0.000616049,0.000616049,0.000616049
47,75.9868,0.94401,0.8848,0.93549,0.86924,0.9006,0.89752,0.72344,0.80232,0.82944,1.00511,0.000605051,0.000605051,0.000605051
48,77.576,0.97032,0.90342,0.95009,0.89384,0.89953,0.89989,0.71093,0.79641,0.83671,1.00161,0.000594052,0.000594052,0.000594052
49,79.1239,0.9351,0.84541,0.92731,0.85558,0.89346,0.89135,0.70317,0.80839,0.85769,1.00294,0.000583053,0.000583053,0.000583053
50,80.7292,0.91224,0.87324,0.94156,0.85652,0.90558,0.89491,0.71407,0.78937,0.84186,1.00508,0.000572054,0.000572054,0.000572054
51,82.2761,0.92347,0.85137,0.93184,0.87507,0.89066,0.89589,0.72351,0.76666,0.80638,1.0049,0.000561055,0.000561055,0.000561055
52,83.8851,0.89784,0.83055,0.91896,0.86494,0.88267,0.90437,0.72009,0.78221,0.8001,1.00638,0.000550056,0.000550056,0.000550056
53,85.4797,0.9223,0.8301,0.93441,0.85672,0.89978,0.91038,0.7255,0.79276,0.76846,1.01258,0.000539057,0.000539057,0.000539057
54,87.2297,0.92347,0.86656,0.94396,0.84365,0.89902,0.90686,0.71672,0.79248,0.7945,1.00186,0.000528058,0.000528058,0.000528058
55,88.8067,0.90678,0.8849,0.93671,0.88313,0.87052,0.90565,0.71869,0.80099,0.81744,0.99815,0.000517059,0.000517059,0.000517059
56,90.466,0.92378,0.84701,0.93868,0.88586,0.87577,0.90722,0.72616,0.74428,0.80243,0.98271,0.00050606,0.00050606,0.00050606
57,92.0866,0.91737,0.82751,0.93069,0.85122,0.90893,0.90128,0.72491,0.755,0.81842,0.98119,0.000495062,0.000495062,0.000495062
58,93.7029,0.90099,0.85147,0.92471,0.88732,0.87098,0.90545,0.72345,0.74625,0.80847,0.98308,0.000484063,0.000484063,0.000484063
59,95.3069,0.8642,0.83762,0.92422,0.87316,0.87905,0.90652,0.71992,0.77185,0.8329,0.99184,0.000473064,0.000473064,0.000473064
60,96.906,0.90654,0.85646,0.93899,0.83609,0.90842,0.90834,0.71942,0.76267,0.79943,0.98046,0.000462065,0.000462065,0.000462065
61,98.4568,0.90553,0.83605,0.96212,0.8483,0.90673,0.91244,0.72983,0.74736,0.76344,0.9828,0.000451066,0.000451066,0.000451066
62,100.086,0.87502,0.82191,0.94852,0.86591,0.90715,0.91704,0.7332,0.76501,0.74011,0.99151,0.000440067,0.000440067,0.000440067
63,101.778,0.82885,0.79424,0.91875,0.86808,0.92359,0.9166,0.73395,0.76976,0.75163,0.98299,0.000429068,0.000429068,0.000429068
64,103.388,0.87736,0.73505,0.91337,0.8646,0.91072,0.90979,0.73855,0.72648,0.7618,0.96877,0.000418069,0.000418069,0.000418069
65,104.987,0.85392,0.76442,0.90657,0.86539,0.91203,0.89911,0.723,0.7247,0.75406,0.97137,0.00040707,0.00040707,0.00040707
66,106.575,0.86463,0.80184,0.92269,0.89589,0.89157,0.91399,0.72087,0.71933,0.71351,0.97875,0.000396071,0.000396071,0.000396071
67,108.146,0.87011,0.76329,0.92251,0.86129,0.92749,0.91616,0.73099,0.71707,0.72172,0.97916,0.000385073,0.000385073,0.000385073
68,109.719,0.84479,0.77421,0.91533,0.87026,0.91742,0.91647,0.74179,0.74938,0.72405,0.98287,0.000374074,0.000374074,0.000374074
69,111.303,0.85257,0.75349,0.91954,0.91123,0.877,0.91499,0.74238,0.73588,0.72673,0.98515,0.000363075,0.000363075,0.000363075
70,112.891,0.82848,0.75199,0.91081,0.87976,0.90923,0.90499,0.73395,0.72908,0.7304,0.98979,0.000352076,0.000352076,0.000352076
71,114.547,0.79818,0.74093,0.88853,0.86893,0.91322,0.90437,0.73364,0.72255,0.70718,0.98343,0.000341077,0.000341077,0.000341077
72,116.117,0.83347,0.76713,0.91308,0.85679,0.92065,0.90424,0.7362,0.70197,0.71877,0.97349,0.000330078,0.000330078,0.000330078
73,117.761,0.82211,0.74231,0.90839,0.84358,0.92209,0.90796,0.73818,0.71394,0.70521,0.9718,0.000319079,0.000319079,0.000319079
74,119.301,0.81436,0.74105,0.91695,0.85216,0.90702,0.89936,0.72701,0.71865,0.73996,0.95992,0.00030808,0.00030808,0.00030808
75,120.818,0.82173,0.74998,0.9163,0.8371,0.90887,0.89375,0.72583,0.70891,0.7602,0.95925,0.000297081,0.000297081,0.000297081
76,122.329,0.82538,0.7069,0.8987,0.8212,0.92221,0.90012,0.73557,0.71304,0.74457,0.97057,0.000286083,0.000286083,0.000286083
77,123.841,0.8432,0.76364,0.92167,0.80852,0.92687,0.8966,0.73297,0.71325,0.7541,0.97015,0.000275084,0.000275084,0.000275084
78,125.345,0.75368,0.67557,0.89751,0.87082,0.88785,0.90328,0.73876,0.68524,0.73738,0.96973,0.000264085,0.000264085,0.000264085
79,126.849,0.79067,0.70581,0.90216,0.87392,0.89549,0.90842,0.74345,0.67906,0.72992,0.96474,0.000253086,0.000253086,0.000253086
80,128.462,0.82343,0.74287,0.91602,0.87636,0.90468,0.91128,0.74308,0.67463,0.71237,0.96122,0.000242087,0.000242087,0.000242087
81,129.933,0.81219,0.70406,0.92087,0.87006,0.89706,0.91401,0.74531,0.68507,0.70997,0.96697,0.000231088,0.000231088,0.000231088
82,131.471,0.82023,0.73852,0.91257,0.88436,0.89669,0.91459,0.73938,0.7026,0.70289,0.97206,0.000220089,0.000220089,0.000220089
83,133.046,0.80012,0.72942,0.91167,0.88608,0.89602,0.91131,0.74423,0.70388,0.71103,0.97089,0.00020909,0.00020909,0.00020909
84,134.614,0.81051,0.69931,0.90361,0.90648,0.86777,0.91123,0.74325,0.70017,0.7097,0.96579,0.000198091,0.000198091,0.000198091
85,136.189,0.81616,0.7119,0.88613,0.90542,0.87585,0.91545,0.75086,0.68421,0.6959,0.96201,0.000187092,0.000187092,0.000187092
86,137.762,0.79907,0.7159,0.91025,0.9178,0.8612,0.9144,0.74223,0.67601,0.68531,0.95577,0.000176094,0.000176094,0.000176094
87,139.281,0.76677,0.71245,0.89431,0.87151,0.90129,0.91046,0.74392,0.66658,0.67795,0.95454,0.000165095,0.000165095,0.000165095
88,140.885,0.78661,0.70632,0.90808,0.85389,0.93294,0.91051,0.75109,0.66517,0.65446,0.9556,0.000154096,0.000154096,0.000154096
89,142.385,0.77924,0.70689,0.90535,0.88489,0.90236,0.91427,0.75096,0.66472,0.65705,0.95672,0.000143097,0.000143097,0.000143097
90,143.872,0.81581,0.70995,0.91318,0.88044,0.92249,0.92007,0.76054,0.66609,0.66459,0.95832,0.000132098,0.000132098,0.000132098
91,145.94,0.76443,0.71469,0.88696,0.88916,0.91714,0.92214,0.76481,0.66387,0.66703,0.9636,0.000121099,0.000121099,0.000121099
92,147.412,0.73999,0.72296,0.89538,0.88371,0.92013,0.91993,0.76311,0.66231,0.69047,0.96439,0.0001101,0.0001101,0.0001101
93,148.847,0.78427,0.76395,0.89504,0.86876,0.92228,0.91844,0.76237,0.66642,0.69781,0.96407,9.91012e-05,9.91012e-05,9.91012e-05
94,150.326,0.76739,0.72097,0.89022,0.8691,0.93342,0.9184,0.75564,0.68477,0.68516,0.96375,8.81023e-05,8.81023e-05,8.81023e-05
95,151.781,0.76354,0.68185,0.87868,0.8698,0.91966,0.91828,0.75717,0.6817,0.6801,0.96245,7.71034e-05,7.71034e-05,7.71034e-05
96,153.268,0.75245,0.6981,0.88458,0.87806,0.92403,0.92032,0.76379,0.66845,0.67501,0.96414,6.61045e-05,6.61045e-05,6.61045e-05
97,154.861,0.69443,0.686,0.87314,0.87401,0.92175,0.91982,0.76199,0.66567,0.67723,0.9681,5.51056e-05,5.51056e-05,5.51056e-05
98,156.344,0.71543,0.6465,0.86196,0.87943,0.91376,0.91872,0.76353,0.67233,0.69261,0.96977,4.41067e-05,4.41067e-05,4.41067e-05
99,157.786,0.72787,0.66973,0.88764,0.88781,0.90809,0.91794,0.76271,0.67428,0.69283,0.96983,3.31078e-05,3.31078e-05,3.31078e-05
100,159.255,0.72452,0.66475,0.91543,0.88464,0.89766,0.9183,0.75939,0.67404,0.69351,0.96806,2.21089e-05,2.21089e-05,2.21089e-05
